# cycles.log — حواف أسقطها Kahn لتكوينها دورات
# السطر: حافة | القاعدة/الثقة | سلسلتا الطرفين | سبب الإسقاط
993_حواشي_اليوسي|012.16 → 999_شرح_السلم|008.09 | rule=tag_chain conf=0.7 | 993_حواشي_اليوسي ← 999_شرح_السلم | تكوّن دورة (تعطّل الترتيب الطوبولوجي)
993_حواشي_اليوسي|012.16 → 999_شرح_السلم|008.12 | rule=tag_chain conf=0.7 | 993_حواشي_اليوسي ← 999_شرح_السلم | تكوّن دورة (تعطّل الترتيب الطوبولوجي)
993_حواشي_اليوسي|012.16 → 999_شرح_السلم|008.13 | rule=tag_chain conf=0.7 | 993_حواشي_اليوسي ← 999_شرح_السلم | تكوّن دورة (تعطّل الترتيب الطوبولوجي)
993_حواشي_اليوسي|012.16 → 999_شرح_السلم|008.15 | rule=tag_chain conf=0.7 | 993_حواشي_اليوسي ← 999_شرح_السلم | تكوّن دورة (تعطّل الترتيب الطوبولوجي)
993_حواشي_اليوسي|012.16 → 999_شرح_السلم|009.02 | rule=tag_chain conf=0.7 | 993_حواشي_اليوسي ← 999_شرح_السلم | تكوّن دورة (تعطّل الترتيب الطوبولوجي)
993_حواشي_اليوسي|012.16 → 999_شرح_السلم|009.04 | rule=tag_chain conf=0.7 | 993_حواشي_اليوسي ← 999_شرح_السلم | تكوّن دورة (تعطّل الترتيب الطوبولوجي)
993_حواشي_اليوسي|012.16 → 999_شرح_السلم|009.05 | rule=tag_chain conf=0.7 | 993_حواشي_اليوسي ← 999_شرح_السلم | تكوّن دورة (تعطّل الترتيب الطوبولوجي)
993_حواشي_اليوسي|012.16 → 999_شرح_السلم|009.18 | rule=tag_chain conf=0.7 | 993_حواشي_اليوسي ← 999_شرح_السلم | تكوّن دورة (تعطّل الترتيب الطوبولوجي)
993_حواشي_اليوسي|012.16 → 999_شرح_السلم|009.19 | rule=tag_chain conf=0.7 | 993_حواشي_اليوسي ← 999_شرح_السلم | تكوّن دورة (تعطّل الترتيب الطوبولوجي)
993_حواشي_اليوسي|016.13 → 999_شرح_السلم|001.07 | rule=tag_chain conf=0.7 | 993_حواشي_اليوسي ← 999_شرح_السلم | تكوّن دورة (تعطّل الترتيب الطوبولوجي)
993_حواشي_اليوسي|016.13 → 999_شرح_السلم|001.08 | rule=tag_chain conf=0.7 | 993_حواشي_اليوسي ← 999_شرح_السلم | تكوّن دورة (تعطّل الترتيب الطوبولوجي)
993_حواشي_اليوسي|016.13 → 999_شرح_السلم|001.12 | rule=tag_chain conf=0.7 | 993_حواشي_اليوسي ← 999_شرح_السلم | تكوّن دورة (تعطّل الترتيب الطوبولوجي)
993_حواشي_اليوسي|016.13 → 999_شرح_السلم|002.14 | rule=tag_chain conf=0.7 | 993_حواشي_اليوسي ← 999_شرح_السلم | تكوّن دورة (تعطّل الترتيب الطوبولوجي)
993_حواشي_اليوسي|016.13 → 999_شرح_السلم|003.11 | rule=tag_chain conf=0.7 | 993_حواشي_اليوسي ← 999_شرح_السلم | تكوّن دورة (تعطّل الترتيب الطوبولوجي)
993_حواشي_اليوسي|016.13 → 999_شرح_السلم|004.03 | rule=tag_chain conf=0.7 | 993_حواشي_اليوسي ← 999_شرح_السلم | تكوّن دورة (تعطّل الترتيب الطوبولوجي)
993_حواشي_اليوسي|016.13 → 999_شرح_السلم|004.04 | rule=tag_chain conf=0.7 | 993_حواشي_اليوسي ← 999_شرح_السلم | تكوّن دورة (تعطّل الترتيب الطوبولوجي)
993_حواشي_اليوسي|016.13 → 999_شرح_السلم|004.05 | rule=tag_chain conf=0.7 | 993_حواشي_اليوسي ← 999_شرح_السلم | تكوّن دورة (تعطّل الترتيب الطوبولوجي)
993_حواشي_اليوسي|016.13 → 999_شرح_السلم|004.06 | rule=tag_chain conf=0.7 | 993_حواشي_اليوسي ← 999_شرح_السلم | تكوّن دورة (تعطّل الترتيب الطوبولوجي)
993_حواشي_اليوسي|016.13 → 999_شرح_السلم|004.07 | rule=tag_chain conf=0.7 | 993_حواشي_اليوسي ← 999_شرح_السلم | تكوّن دورة (تعطّل الترتيب الطوبولوجي)
993_حواشي_اليوسي|016.13 → 999_شرح_السلم|005.14 | rule=tag_chain conf=0.7 | 993_حواشي_اليوسي ← 999_شرح_السلم | تكوّن دورة (تعطّل الترتيب الطوبولوجي)
993_حواشي_اليوسي|016.13 → 999_شرح_السلم|005.15 | rule=tag_chain conf=0.7 | 993_حواشي_اليوسي ← 999_شرح_السلم | تكوّن دورة (تعطّل الترتيب الطوبولوجي)
993_حواشي_اليوسي|016.13 → 999_شرح_السلم|006.02 | rule=tag_chain conf=0.7 | 993_حواشي_اليوسي ← 999_شرح_السلم | تكوّن دورة (تعطّل الترتيب الطوبولوجي)
993_حواشي_اليوسي|016.13 → 999_شرح_السلم|007.04 | rule=tag_chain conf=0.7 | 993_حواشي_اليوسي ← 999_شرح_السلم | تكوّن دورة (تعطّل الترتيب الطوبولوجي)
993_حواشي_اليوسي|016.13 → 999_شرح_السلم|007.05 | rule=tag_chain conf=0.7 | 993_حواشي_اليوسي ← 999_شرح_السلم | تكوّن دورة (تعطّل الترتيب الطوبولوجي)
993_حواشي_اليوسي|016.13 → 999_شرح_السلم|007.07 | rule=tag_chain conf=0.7 | 993_حواشي_اليوسي ← 999_شرح_السلم | تكوّن دورة (تعطّل الترتيب الطوبولوجي)
993_حواشي_اليوسي|016.13 → 999_شرح_السلم|007.09 | rule=tag_chain conf=0.7 | 993_حواشي_اليوسي ← 999_شرح_السلم | تكوّن دورة (تعطّل الترتيب الطوبولوجي)
993_حواشي_اليوسي|016.13 → 999_شرح_السلم|007.10 | rule=tag_chain conf=0.7 | 993_حواشي_اليوسي ← 999_شرح_السلم | تكوّن دورة (تعطّل الترتيب الطوبولوجي)
993_حواشي_اليوسي|016.13 → 999_شرح_السلم|007.11 | rule=tag_chain conf=0.7 | 993_حواشي_اليوسي ← 999_شرح_السلم | تكوّن دورة (تعطّل الترتيب الطوبولوجي)
993_حواشي_اليوسي|016.13 → 999_شرح_السلم|008.06 | rule=tag_chain conf=0.7 | 993_حواشي_اليوسي ← 999_شرح_السلم | تكوّن دورة (تعطّل الترتيب الطوبولوجي)
993_حواشي_اليوسي|016.13 → 999_شرح_السلم|008.08 | rule=tag_chain conf=0.7 | 993_حواشي_اليوسي ← 999_شرح_السلم | تكوّن دورة (تعطّل الترتيب الطوبولوجي)
993_حواشي_اليوسي|016.13 → 999_شرح_السلم|008.10 | rule=tag_chain conf=0.7 | 993_حواشي_اليوسي ← 999_شرح_السلم | تكوّن دورة (تعطّل الترتيب الطوبولوجي)
993_حواشي_اليوسي|016.13 → 999_شرح_السلم|008.11 | rule=tag_chain conf=0.7 | 993_حواشي_اليوسي ← 999_شرح_السلم | تكوّن دورة (تعطّل الترتيب الطوبولوجي)
993_حواشي_اليوسي|016.13 → 999_شرح_السلم|008.14 | rule=tag_chain conf=0.7 | 993_حواشي_اليوسي ← 999_شرح_السلم | تكوّن دورة (تعطّل الترتيب الطوبولوجي)
993_حواشي_اليوسي|016.13 → 999_شرح_السلم|008.16 | rule=tag_chain conf=0.7 | 993_حواشي_اليوسي ← 999_شرح_السلم | تكوّن دورة (تعطّل الترتيب الطوبولوجي)
993_حواشي_اليوسي|016.13 → 999_شرح_السلم|008.17 | rule=tag_chain conf=0.7 | 993_حواشي_اليوسي ← 999_شرح_السلم | تكوّن دورة (تعطّل الترتيب الطوبولوجي)
993_حواشي_اليوسي|016.13 → 999_شرح_السلم|009.06 | rule=tag_chain conf=0.7 | 993_حواشي_اليوسي ← 999_شرح_السلم | تكوّن دورة (تعطّل الترتيب الطوبولوجي)
993_حواشي_اليوسي|016.13 → 999_شرح_السلم|009.08 | rule=tag_chain conf=0.7 | 993_حواشي_اليوسي ← 999_شرح_السلم | تكوّن دورة (تعطّل الترتيب الطوبولوجي)
767_دورة النحو المستوى الأول|009.06 → 767_دورة النحو المستوى الأول|009.05 | rule=kind_anchor conf=0.8 | 767_دورة النحو المستوى الأول ← 767_دورة النحو المستوى الأول | تكوّن دورة (تعطّل الترتيب الطوبولوجي)
